component_section_id	context_key	context_name	context_kind	is_root	is_recursive
sect_C.8.14.1	table_10.42-1	Hierarchical Evidence Reference Macro Attributes	table	N	N
sect_C.8.14.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.14.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.14.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.14.1	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.14.1	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.14.1	table_C.8-107	MR Spectroscopy Description Macro Attributes	table	N	N
sect_C.8.14.1	table_C.8-83	MR Image and Spectroscopy Instance Macro Attributes	table	N	N
sect_C.8.14.2	table_C.8-103	MR Spectroscopy Pulse Sequence Module Attributes	table	Y	N
sect_C.8.14.3.1	table_C.8-104	MR Spectroscopy Frame Type Macro Attributes	table	Y	N
sect_C.8.14.3.1	table_C.8-107	MR Spectroscopy Description Macro Attributes	table	N	N
sect_C.8.14.3.2	table_C.8-105	MR Spectroscopy FOV/Geometry Macro Attributes	table	Y	N
sect_C.8.14.4	table_C.8-106	MR Spectroscopy Data Module Attributes	table	Y	N
sect_C.8.15.1	table_C.8-113	CT Series Module Attributes	table	Y	N
sect_C.8.15.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_C.8-114	Enhanced CT Image Module Attributes	table	Y	N
sect_C.8.15.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.15.2	table_10-25	Optional View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.15.2	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.15.2	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.15.2	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.8.15.2	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.15.2	table_10.42-1	Hierarchical Evidence Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.2	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.8.15.2	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.8.15.2	table_C.36.2.4.12-1	RT Equipment Mapping and Plan Reference Macro Attributes	table	N	N
sect_C.8.15.2	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.15.2	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.15.2	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.15.3.1	table_C.8-117	CT Image Frame Type Macro Attributes	table	Y	N
sect_C.8.15.3.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.15.3.10	table_C.8-126	CT Pixel Value Transformation Macro Attributes	table	Y	N
sect_C.8.15.3.11	table_C.8-126b	CT Additional X-Ray Source Macro Attributes	table	Y	N
sect_C.8.15.3.12	table_C.8.15.3.12-1	Multi-energy CT Characteristics Macro Attributes	table	Y	N
sect_C.8.15.3.12	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.15.3.12	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.15.3.12	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.15.3.12	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.15.3.12	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.12	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.12	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.13	table_C.8.15.3.13-1	Multi-energy CT Processing Macro Attributes	table	Y	N
sect_C.8.15.3.13	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.15.3.13	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.13	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.13	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.14	table_C.8.15.3.14-1	RT Cone-Beam Imaging Macro Attributes	table	Y	N
sect_C.8.15.3.14	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.15.3.14	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.15.3.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.14	table_C.36.2.4.3-1	Parameterized RT Imaging Geometry Macro Attributes	table	N	N
sect_C.8.15.3.14	table_C.36.2.4.5-2	3D RT Cone-Beam Imaging Geometry Optional Macro Attributes	table	N	N
sect_C.8.15.3.15	table_C.8.15.3.15-1	Metal Artifact Reduction Macro Attributes	table	Y	N
sect_C.8.15.3.15	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.15.3.15	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.15	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.15	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.2	table_C.8-118	CT Acquisition Type Macro Attributes	table	Y	N
sect_C.8.15.3.3	table_C.8-119	CT Acquisition Details Macro Attributes	table	Y	N
sect_C.8.15.3.4	table_C.8-120	CT Table Dynamics Macro Attributes	table	Y	N
sect_C.8.15.3.5	table_C.8-121	CT Position Macro Attributes	table	Y	N
sect_C.8.15.3.6	table_C.8-122	CT Geometry Macro Attributes	table	Y	N
sect_C.8.15.3.7	table_C.8-123	CT Reconstruction Macro Attributes	table	Y	N
sect_C.8.15.3.8	table_C.8-124	CT Exposure Macro Attributes	table	Y	N
sect_C.8.15.3.8	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.8	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.8	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.15.3.9	table_C.8-125	CT X-Ray Details Macro Attributes	table	Y	N
sect_C.8.15.4	table_C.8.15.4-1	Enhanced Multi-energy CT Acquisition Module Attributes	table	Y	N
sect_C.8.15.4	table_C.8.2.2-2	Multi-energy CT X-Ray Source Macro Attributes	table	N	N
sect_C.8.15.4	table_C.8.2.2-3	Multi-energy CT X-Ray Detector Macro Attributes	table	N	N
sect_C.8.15.4	table_C.8.2.2-4	Multi-energy CT Path Macro Attributes	table	N	N
sect_C.8.17.1	table_C.8.17.1-1	Ophthalmic Photography Series Module Attributes	table	Y	N
sect_C.8.17.10.1	table_C.8.17.10-1	Ophthalmic Frame Location Macro Attributes	table	Y	N
sect_C.8.17.10.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.10.1	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.10.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.10.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.10.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.11	table_C.8.17.11-1	Wide Field Ophthalmic Photography Stereographic Projection Module Attributes	table	Y	N
sect_C.8.17.11	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.11	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.17.11	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.17.11	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.11	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.11	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.12	table_C.8.17.12-1	Wide Field Ophthalmic Photography 3D Coordinates Module Attributes	table	Y	N
sect_C.8.17.12	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.12	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.17.12	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.17.12	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.12	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.12	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.13	table_C.8.17.13-1	Wide Field Ophthalmic Photography Quality Rating Module Attributes	table	Y	N
sect_C.8.17.13	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.13	table_10-26	Numeric Value Macro Attributes	table	N	N
sect_C.8.17.13	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.13	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.13	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.14	table_C.8.17.14-1	Ophthalmic Optical Coherence Tomography En Face Image Module Attributes	table	Y	N
sect_C.8.17.14	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.14	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.14	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.15	table_C.8.17.15-1	Ophthalmic Optical Coherence Tomography En Face Image Quality Rating Module Attributes	table	Y	N
sect_C.8.17.15	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.15	table_10-26	Numeric Value Macro Attributes	table	N	N
sect_C.8.17.15	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.15	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.15	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.16	table_C.8.17.16-1	Ophthalmic Optical Coherence Tomography B-scan Volume Analysis Image Module Attributes	table	Y	N
sect_C.8.17.16	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.17.16	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.16	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.16	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.17	table_C.8.17.17-1	Ophthalmic Tomography En Face Series Module Attributes	table	Y	N
sect_C.8.17.17	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.18	table_C.8.17.18-1	Ophthalmic Tomography B-scan Volume Analysis Series Module Attributes	table	Y	N
sect_C.8.17.18	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.2	table_C.8.17.2-1	Ophthalmic Photography Image Module Attributes	table	Y	N
sect_C.8.17.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.3	table_C.8.17.3-1	Ophthalmic Photographic Parameters Module Attributes	table	Y	N
sect_C.8.17.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.4	table_C.8.17.4-1	Ophthalmic Photography Acquisition Parameters Module Attributes	table	Y	N
sect_C.8.17.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.4	table_C.8.17.8-2	Ophthalmic Acquisition Parameters Macro Attributes	table	N	N
sect_C.8.17.5	table_C.8.17.5-1	Ocular Region Imaged Module Attributes	table	Y	N
sect_C.8.17.5	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.17.5	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.17.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.6	table_C.8.17.6-1	Ophthalmic Tomography Series Module Attributes	table	Y	N
sect_C.8.17.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.17.7	table_C.8.17.7-1	Ophthalmic Tomography Image Module Attributes	table	Y	N
sect_C.8.17.8	table_C.8.17.8-1	Ophthalmic Tomography Acquisition Parameters Module Attributes	table	Y	N
sect_C.8.17.8	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.8	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.8	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.17.8	table_C.8.17.8-2	Ophthalmic Acquisition Parameters Macro Attributes	table	N	N
sect_C.8.17.9	table_C.8.17.9-1	Ophthalmic Tomography Parameters Module Attributes	table	Y	N
sect_C.8.17.9	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.17.9	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.17.9	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.18.1	table_C.8.18.1-1	Stereometric Series Module Attributes	table	Y	N
sect_C.8.18.2	table_C.8.18.2-1	Stereometric Relationship Module Attributes	table	Y	N
sect_C.8.18.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.18.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.19.1	table_C.8.19.1-1	XA/XRF Series Module Attributes	table	Y	N
sect_C.8.19.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.19.2	table_C.8.19.2-1	Enhanced XA/XRF Image Module Table	table	Y	N
sect_C.8.19.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.19.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.19.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.19.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.19.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.19.2	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.19.2	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.19.2	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.19.2	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.19.3	table_C.8.19.3-1	XA/XRF Acquisition Module Attributes	table	Y	N
sect_C.8.19.4	table_C.8.19.4-1	X-Ray Image Intensifier Module Attributes	table	Y	N
sect_C.8.19.5	table_C.8.19.5-1	X-Ray Detector Module Attributes	table	Y	N
sect_C.8.19.5	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.19.5	table_C.8-71b	Digital X-Ray Detector Macro Attributes	table	N	N
sect_C.8.19.6.1	table_C.8.19.6-1	X-Ray Frame Characteristics Macro Attributes	table	Y	N
sect_C.8.19.6.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.19.6.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.19.6.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.19.6.10	table_C.8.19.6-10	X-Ray Positioner Macro Attributes	table	Y	N
sect_C.8.19.6.11	table_C.8.19.6-11	X-Ray Table Position Macro Attributes	table	Y	N
sect_C.8.19.6.12	table_C.8.19.6-12	X-Ray Collimator Macro Attributes	table	Y	N
sect_C.8.19.6.13	table_C.8.19.6-13	X-Ray Isocenter Reference System Macro Attributes	table	Y	N
sect_C.8.19.6.14	table_C.8.19.6-14	X-Ray Geometry Macro Attributes	table	Y	N
sect_C.8.19.6.2	table_C.8.19.6-2	X-Ray Field of View Macro Attributes	table	Y	N
sect_C.8.19.6.3	table_C.8.19.6-3	X-Ray Exposure Control Sensing Regions Macro Attributes	table	Y	N
sect_C.8.19.6.4	table_C.8.19.6-4	X-Ray Frame Pixel Data Properties Macro Attributes	table	Y	N
sect_C.8.19.6.5	table_C.8.19.6-5	X-Ray Frame Detector Parameters Macro Attributes	table	Y	N
sect_C.8.19.6.6	table_C.8.19.6-6	X-Ray Calibration Device Usage Macro Attributes	table	Y	N
sect_C.8.19.6.7	table_C.8.19.6-7	X-Ray Object Thickness Macro Attributes	table	Y	N
sect_C.8.19.6.8	table_C.8.19.6-8	X-Ray Frame Acquisition Macro Attributes	table	Y	N
sect_C.8.19.6.9	table_C.8.19.6-9	X-Ray Projection Pixel Calibration Macro Attributes	table	Y	N
sect_C.8.19.7	table_C.8.19.7-1	XA/XRF Multi-frame Presentation Module Attributes	table	Y	N
sect_C.8.2.1	table_C.8-3	CT Image Module Attributes	table	Y	N
sect_C.8.2.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.2.1	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.2.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.2.1	table_10-25	Optional View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.2.1	table_10-7	General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.2.1	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.2.1	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.2.1	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.2.1	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.8.2.1	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.2.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.2.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.2.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.2.1	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.8.2.1	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.8.2.1	table_C.36.2.4.12-1	RT Equipment Mapping and Plan Reference Macro Attributes	table	N	N
sect_C.8.2.1	table_C.36.2.4.3-1	Parameterized RT Imaging Geometry Macro Attributes	table	N	N
sect_C.8.2.1	table_C.36.2.4.5-2	3D RT Cone-Beam Imaging Geometry Optional Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.2.2-1	Multi-energy CT Image Module Attributes	table	Y	N
sect_C.8.2.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.2.2	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.2.2	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.2.2	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.2.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.2.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.2.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8-119	CT Acquisition Details Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8-122	CT Geometry Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8-124	CT Exposure Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8-125	CT X-Ray Details Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.15.3.12-1	Multi-energy CT Characteristics Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.15.3.13-1	Multi-energy CT Processing Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.2.2-2	Multi-energy CT X-Ray Source Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.2.2-3	Multi-energy CT X-Ray Detector Macro Attributes	table	N	N
sect_C.8.2.2	table_C.8.2.2-4	Multi-energy CT Path Macro Attributes	table	N	N
sect_C.8.20.1	table_C.8.20-1	Segmentation Series Module Attributes	table	Y	N
sect_C.8.20.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.20.2	table_C.8.20-2	Segmentation Image Module Attributes	table	Y	N
sect_C.8.20.2	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.20.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.20.2	table_10-12	Content Identification Macro Attributes	table	N	N
sect_C.8.20.2	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.20.2	table_10-7b	Multiple Site General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.20.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.20.2	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.8.20.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.20.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.20.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.20.2	table_C.8.20-4	Segment Description Macro Attributes	table	N	N
sect_C.8.20.3.1	table_C.8.20-3	Segmentation Macro Attributes	table	Y	N
sect_C.8.20.5	table_C.8.20-5	Height Map Segmentation Image Module Attributes	table	Y	N
sect_C.8.20.5	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.20.5	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.20.5	table_10-12	Content Identification Macro Attributes	table	N	N
sect_C.8.20.5	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.20.5	table_10-7b	Multiple Site General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.20.5	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.20.5	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.8.20.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.20.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.20.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.20.5	table_C.8.20-4	Segment Description Macro Attributes	table	N	N
sect_C.8.21.1	table_C.8.21.1-1	X-Ray 3D Image Module Attributes	table	Y	N
sect_C.8.21.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.1	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.1	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.21.1	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.21.1	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.21.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.21.2.1	table_C.8.21.2.1-1	X-Ray 3D Angiographic Image Contributing Sources Module Attributes	table	Y	N
sect_C.8.21.2.1	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.21.2.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.2.1	table_10-13	General Contributing Sources Macro Attributes	table	N	N
sect_C.8.21.2.1	table_10-14	Contributing Image Sources Macro Attributes	table	N	N
sect_C.8.21.2.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.2	table_C.8.21.2.2-1	X-Ray 3D Craniofacial Image Contributing Sources Module Attributes	table	Y	N
sect_C.8.21.2.2	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.21.2.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.2.2	table_10-13	General Contributing Sources Macro Attributes	table	N	N
sect_C.8.21.2.2	table_10-14	Contributing Image Sources Macro Attributes	table	N	N
sect_C.8.21.2.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.3	table_C.8.21.2.3-1	Breast Tomosynthesis Contributing Sources Module Attributes	table	Y	N
sect_C.8.21.2.3	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.21.2.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.2.3	table_10-13	General Contributing Sources Macro Attributes	table	N	N
sect_C.8.21.2.3	table_10-14	Contributing Image Sources Macro Attributes	table	N	N
sect_C.8.21.2.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.2.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8.21.3.2-1	X-Ray 3D Angiographic Acquisition Module Attributes	table	Y	N
sect_C.8.21.3.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.2	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.21.3.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8-28b	X-Ray Collimator Dimensions Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8-36b	X-Ray Grid Description Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8-71b	Digital X-Ray Detector Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8.21.3.1.1-1	X-Ray 3D General Shared Acquisition Macro Attributes	table	N	N
sect_C.8.21.3.2	table_C.8.21.3.1.2-1	X-Ray 3D General Per Projection Acquisition Macro Attributes	table	N	N
